rank,score,source_path,source_dir,source_name,face_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height,size_bucket,image_width,image_height,crop_path
574,0.9211711883544922,data/inter-escort/29/nihwqybtt7aiv5x11kooy0sdjketqg2h.jpg,data/inter-escort/29,nihwqybtt7aiv5x11kooy0sdjketqg2h.jpg,0,122,415,394,842,272,427,at_least_48,851,1280,face_scores/crops/data__inter-escort__29__nihwqybtt7aiv5x11kooy0sdjketqg2h__face_00__score_0.9212.jpg
575,0.9212069511413574,data/luxty_escort/group_033/g033_p3_photo_99@04-05-2026_21-34-48.jpg,data/luxty_escort/group_033,g033_p3_photo_99@04-05-2026_21-34-48.jpg,0,254,157,415,389,161,232,at_least_48,687,1060,face_scores/crops/data__luxty_escort__group_033__g033_p3_photo_99@04-05-2026_21-34-48__face_00__score_0.9212.jpg
576,0.9212127923965454,data/akykla/alina2/440369.jpg,data/akykla/alina2,440369.jpg,0,205,121,329,270,124,149,at_least_48,560,800,face_scores/crops/data__akykla__alina2__440369__face_00__score_0.9212.jpg
577,0.9212130904197693,data/inter-escort/58/5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo.jpg,data/inter-escort/58,5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo.jpg,0,661,500,831,718,170,218,at_least_48,1198,1600,face_scores/crops/data__inter-escort__58__5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo__face_00__score_0.9212.jpg
578,0.9212203621864319,data/luxty_escort/group_200/g200_p2_photo_599@04-05-2026_21-43-11.jpg,data/luxty_escort/group_200,g200_p2_photo_599@04-05-2026_21-43-11.jpg,0,482,154,615,330,133,176,at_least_48,953,1280,face_scores/crops/data__luxty_escort__group_200__g200_p2_photo_599@04-05-2026_21-43-11__face_00__score_0.9212.jpg
579,0.9212836027145386,data/inter-escort/41/f77132zf2di1gr3vv0tvuidsaki3fkrw.jpg,data/inter-escort/41,f77132zf2di1gr3vv0tvuidsaki3fkrw.jpg,0,227,27,325,156,98,129,at_least_48,555,833,face_scores/crops/data__inter-escort__41__f77132zf2di1gr3vv0tvuidsaki3fkrw__face_00__score_0.9213.jpg
580,0.9213603734970093,data/akykla/aleksa/550476.jpg,data/akykla/aleksa,550476.jpg,0,264,58,352,175,88,117,at_least_48,557,800,face_scores/crops/data__akykla__aleksa__550476__face_00__score_0.9214.jpg
581,0.9214619994163513,data/akykla/alina2/738465.jpg,data/akykla/alina2,738465.jpg,0,146,16,298,249,152,233,at_least_48,533,800,face_scores/crops/data__akykla__alina2__738465__face_00__score_0.9215.jpg
582,0.9214761853218079,data/inter-escort/56/5nl6z04qc1srq3zitjjs8hvmj69x9yer.jpg,data/inter-escort/56,5nl6z04qc1srq3zitjjs8hvmj69x9yer.jpg,0,398,287,679,639,281,352,at_least_48,1066,1600,face_scores/crops/data__inter-escort__56__5nl6z04qc1srq3zitjjs8hvmj69x9yer__face_00__score_0.9215.jpg
583,0.9215482473373413,data/inter-escort/73/3cl6fs3hxc4l69ohvyqf04w80rs8hp2d.jpg,data/inter-escort/73,3cl6fs3hxc4l69ohvyqf04w80rs8hp2d.jpg,0,551,210,822,561,271,351,at_least_48,1066,1600,face_scores/crops/data__inter-escort__73__3cl6fs3hxc4l69ohvyqf04w80rs8hp2d__face_00__score_0.9215.jpg
584,0.9215711355209351,data/luxty_escort/group_187/g187_p3_photo_561@04-05-2026_21-42-17.jpg,data/luxty_escort/group_187,g187_p3_photo_561@04-05-2026_21-42-17.jpg,0,201,127,363,328,162,201,at_least_48,587,777,face_scores/crops/data__luxty_escort__group_187__g187_p3_photo_561@04-05-2026_21-42-17__face_00__score_0.9216.jpg
585,0.9215871095657349,data/inter-escort/5/ww21l0gpzwrdmp9pdyf84sqbcy0a2770.jpg,data/inter-escort/5,ww21l0gpzwrdmp9pdyf84sqbcy0a2770.jpg,0,156,8,291,203,135,195,at_least_48,360,540,face_scores/crops/data__inter-escort__5__ww21l0gpzwrdmp9pdyf84sqbcy0a2770__face_00__score_0.9216.jpg
586,0.9216161966323853,data/akykla/nikol/950959.jpg,data/akykla/nikol,950959.jpg,0,199,44,292,171,93,127,at_least_48,534,800,face_scores/crops/data__akykla__nikol__950959__face_00__score_0.9216.jpg
587,0.9216591715812683,data/akykla/elena2/230316.jpg,data/akykla/elena2,230316.jpg,0,110,17,257,206,147,189,at_least_48,534,800,face_scores/crops/data__akykla__elena2__230316__face_00__score_0.9217.jpg
588,0.9216687679290771,data/luxty_escort/group_187/g187_p2_photo_560@04-05-2026_21-42-17.jpg,data/luxty_escort/group_187,g187_p2_photo_560@04-05-2026_21-42-17.jpg,0,215,51,305,169,90,118,at_least_48,590,767,face_scores/crops/data__luxty_escort__group_187__g187_p2_photo_560@04-05-2026_21-42-17__face_00__score_0.9217.jpg
589,0.921670138835907,data/inter-escort/33/e2vtync4mb60q05o09zfyasfw2alafg5.jpg,data/inter-escort/33,e2vtync4mb60q05o09zfyasfw2alafg5.jpg,0,481,521,583,668,102,147,at_least_48,1024,1280,face_scores/crops/data__inter-escort__33__e2vtync4mb60q05o09zfyasfw2alafg5__face_00__score_0.9217.jpg
590,0.9216825366020203,data/luxty_escort/group_110/g110_p2_photo_329@04-05-2026_21-39-57.jpg,data/luxty_escort/group_110,g110_p2_photo_329@04-05-2026_21-39-57.jpg,0,278,316,497,636,219,320,at_least_48,720,1280,face_scores/crops/data__luxty_escort__group_110__g110_p2_photo_329@04-05-2026_21-39-57__face_00__score_0.9217.jpg
591,0.9217718243598938,data/inter-escort/76/khwwlejqlvn7icnm5szio1zn1yzadyvi.jpg,data/inter-escort/76,khwwlejqlvn7icnm5szio1zn1yzadyvi.jpg,0,408,147,902,856,494,709,at_least_48,1280,1600,face_scores/crops/data__inter-escort__76__khwwlejqlvn7icnm5szio1zn1yzadyvi__face_00__score_0.9218.jpg
592,0.9218711853027344,data/akykla/anastasiya/409576.jpg,data/akykla/anastasiya,409576.jpg,0,267,127,327,207,60,80,at_least_48,800,532,face_scores/crops/data__akykla__anastasiya__409576__face_00__score_0.9219.jpg
593,0.9218766689300537,data/luxty_escort/group_081/g081_p1_photo_241@04-05-2026_21-38-32.jpg,data/luxty_escort/group_081,g081_p1_photo_241@04-05-2026_21-38-32.jpg,0,188,165,462,580,274,415,at_least_48,591,1020,face_scores/crops/data__luxty_escort__group_081__g081_p1_photo_241@04-05-2026_21-38-32__face_00__score_0.9219.jpg
594,0.9218830466270447,data/akykla/eva/209747.jpg,data/akykla/eva,209747.jpg,0,187,144,281,273,94,129,at_least_48,532,800,face_scores/crops/data__akykla__eva__209747__face_00__score_0.9219.jpg
595,0.9218830466270447,data/luxty_escort/group_159/g159_p3_photo_477@04-05-2026_21-41-07.jpg,data/luxty_escort/group_159,g159_p3_photo_477@04-05-2026_21-41-07.jpg,0,403,71,538,262,135,191,at_least_48,931,1280,face_scores/crops/data__luxty_escort__group_159__g159_p3_photo_477@04-05-2026_21-41-07__face_00__score_0.9219.jpg
596,0.9218947887420654,data/luxty_escort/group_001/g001_p1_photo_1@04-05-2026_21-34-47.jpg,data/luxty_escort/group_001,g001_p1_photo_1@04-05-2026_21-34-47.jpg,0,344,81,537,387,193,306,at_least_48,730,1096,face_scores/crops/data__luxty_escort__group_001__g001_p1_photo_1@04-05-2026_21-34-47__face_00__score_0.9219.jpg
597,0.9219548106193542,data/luxty_escort/groups_124_175/g124_p2_photo_371@04-05-2026_21-39-58.jpg,data/luxty_escort/groups_124_175,g124_p2_photo_371@04-05-2026_21-39-58.jpg,0,340,134,482,335,142,201,at_least_48,852,1280,face_scores/crops/data__luxty_escort__groups_124_175__g124_p2_photo_371@04-05-2026_21-39-58__face_00__score_0.9220.jpg
598,0.9219556450843811,data/inter-escort/37/0w1tpdkps79l1g492jeo20ghm2w476kt.jpg,data/inter-escort/37,0w1tpdkps79l1g492jeo20ghm2w476kt.jpg,0,527,230,688,439,161,209,at_least_48,1242,952,face_scores/crops/data__inter-escort__37__0w1tpdkps79l1g492jeo20ghm2w476kt__face_00__score_0.9220.jpg
599,0.9219644665718079,data/luxty_escort/group_027/g027_p3_photo_81@04-05-2026_21-34-48.jpg,data/luxty_escort/group_027,g027_p3_photo_81@04-05-2026_21-34-48.jpg,0,510,37,756,448,246,411,at_least_48,970,1280,face_scores/crops/data__luxty_escort__group_027__g027_p3_photo_81@04-05-2026_21-34-48__face_00__score_0.9220.jpg
600,0.9220888614654541,data/akykla/anastasiya/897217.jpg,data/akykla/anastasiya,897217.jpg,0,288,96,341,161,53,65,at_least_48,800,532,face_scores/crops/data__akykla__anastasiya__897217__face_00__score_0.9221.jpg
601,0.9221051335334778,data/inter-escort/57/diuut96jwx8pzg182p8qpr7dhqugt1wm.jpg,data/inter-escort/57,diuut96jwx8pzg182p8qpr7dhqugt1wm.jpg,0,294,116,779,755,485,639,at_least_48,1066,1600,face_scores/crops/data__inter-escort__57__diuut96jwx8pzg182p8qpr7dhqugt1wm__face_00__score_0.9221.jpg
602,0.9221058487892151,data/inter-escort/29/mj6gvc4w4of43jf1g5lr5lh56jkw01pi.jpg,data/inter-escort/29,mj6gvc4w4of43jf1g5lr5lh56jkw01pi.jpg,0,195,114,277,226,82,112,at_least_48,555,833,face_scores/crops/data__inter-escort__29__mj6gvc4w4of43jf1g5lr5lh56jkw01pi__face_00__score_0.9221.jpg
603,0.9221128225326538,data/akykla/aleksandra/172393.jpg,data/akykla/aleksandra,172393.jpg,0,181,74,307,245,126,171,at_least_48,533,800,face_scores/crops/data__akykla__aleksandra__172393__face_00__score_0.9221.jpg
604,0.9221476912498474,data/luxty_escort/group_160/g160_p1_photo_478@04-05-2026_21-41-08.jpg,data/luxty_escort/group_160,g160_p1_photo_478@04-05-2026_21-41-08.jpg,0,198,159,390,410,192,251,at_least_48,617,1002,face_scores/crops/data__luxty_escort__group_160__g160_p1_photo_478@04-05-2026_21-41-08__face_00__score_0.9221.jpg
605,0.9221678972244263,data/inter-escort/59/i9ag74pozwwyxv3jsfevziktfml7h7r0.jpg,data/inter-escort/59,i9ag74pozwwyxv3jsfevziktfml7h7r0.jpg,0,364,313,442,414,78,101,at_least_48,768,1024,face_scores/crops/data__inter-escort__59__i9ag74pozwwyxv3jsfevziktfml7h7r0__face_00__score_0.9222.jpg
606,0.9221693277359009,data/akykla/lana/945466.jpg,data/akykla/lana,945466.jpg,0,291,198,380,313,89,115,at_least_48,558,800,face_scores/crops/data__akykla__lana__945466__face_00__score_0.9222.jpg
607,0.9222273230552673,data/luxty_escort/group_221/g221_p2_photo_662@04-05-2026_21-43-12.jpg,data/luxty_escort/group_221,g221_p2_photo_662@04-05-2026_21-43-12.jpg,0,327,255,501,474,174,219,at_least_48,852,1192,face_scores/crops/data__luxty_escort__group_221__g221_p2_photo_662@04-05-2026_21-43-12__face_00__score_0.9222.jpg
608,0.9222663044929504,data/luxty_escort/group_208/g208_p2_photo_623@04-05-2026_21-43-11.jpg,data/luxty_escort/group_208,g208_p2_photo_623@04-05-2026_21-43-11.jpg,0,355,194,456,312,101,118,at_least_48,826,1024,face_scores/crops/data__luxty_escort__group_208__g208_p2_photo_623@04-05-2026_21-43-11__face_00__score_0.9223.jpg
609,0.9222694039344788,data/luxty_escort/group_018/g018_p1_photo_52@04-05-2026_21-34-47.jpg,data/luxty_escort/group_018,g018_p1_photo_52@04-05-2026_21-34-47.jpg,0,338,132,431,256,93,124,at_least_48,759,1012,face_scores/crops/data__luxty_escort__group_018__g018_p1_photo_52@04-05-2026_21-34-47__face_00__score_0.9223.jpg
610,0.9223174452781677,data/luxty_escort/group_020/g020_p2_photo_59@04-05-2026_21-34-47.jpg,data/luxty_escort/group_020,g020_p2_photo_59@04-05-2026_21-34-47.jpg,0,308,423,417,570,109,147,at_least_48,1024,1280,face_scores/crops/data__luxty_escort__group_020__g020_p2_photo_59@04-05-2026_21-34-47__face_00__score_0.9223.jpg
611,0.9223377704620361,data/akykla/masha/41442.jpg,data/akykla/masha,41442.jpg,0,305,5,453,195,148,190,at_least_48,533,800,face_scores/crops/data__akykla__masha__41442__face_00__score_0.9223.jpg
612,0.9223734736442566,data/luxty_escort/group_212/g212_p1_photo_634@04-05-2026_21-43-11.jpg,data/luxty_escort/group_212,g212_p1_photo_634@04-05-2026_21-43-11.jpg,0,379,78,599,362,220,284,at_least_48,851,1280,face_scores/crops/data__luxty_escort__group_212__g212_p1_photo_634@04-05-2026_21-43-11__face_00__score_0.9224.jpg
613,0.922399640083313,data/akykla/alina2/525604.jpg,data/akykla/alina2,525604.jpg,0,477,119,597,282,120,163,at_least_48,800,533,face_scores/crops/data__akykla__alina2__525604__face_00__score_0.9224.jpg
614,0.9225002527236938,data/inter-escort/21/oxbj0cg1m91cop6wbkzhxh1zkfdbb36h.jpg,data/inter-escort/21,oxbj0cg1m91cop6wbkzhxh1zkfdbb36h.jpg,0,156,558,318,801,162,243,at_least_48,900,1600,face_scores/crops/data__inter-escort__21__oxbj0cg1m91cop6wbkzhxh1zkfdbb36h__face_00__score_0.9225.jpg
615,0.9225504398345947,data/inter-escort/29/oc4lzz94pkjqp7ciaqnx16m6k2hqaiy5.jpg,data/inter-escort/29,oc4lzz94pkjqp7ciaqnx16m6k2hqaiy5.jpg,0,554,190,668,349,114,159,at_least_48,922,1280,face_scores/crops/data__inter-escort__29__oc4lzz94pkjqp7ciaqnx16m6k2hqaiy5__face_00__score_0.9226.jpg
616,0.9225753545761108,data/luxty_escort/groups_058_109/g109_p2_photo_326@04-05-2026_21-39-57.jpg,data/luxty_escort/groups_058_109,g109_p2_photo_326@04-05-2026_21-39-57.jpg,0,152,88,357,381,205,293,at_least_48,960,1280,face_scores/crops/data__luxty_escort__groups_058_109__g109_p2_photo_326@04-05-2026_21-39-57__face_00__score_0.9226.jpg
617,0.9226205945014954,data/luxty_escort/group_039/g039_p3_photo_117@04-05-2026_21-36-46.jpg,data/luxty_escort/group_039,g039_p3_photo_117@04-05-2026_21-36-46.jpg,0,318,233,486,521,168,288,at_least_48,799,1207,face_scores/crops/data__luxty_escort__group_039__g039_p3_photo_117@04-05-2026_21-36-46__face_00__score_0.9226.jpg
618,0.9226780533790588,data/luxty_escort/group_008/g008_p3_photo_24@04-05-2026_21-34-47.jpg,data/luxty_escort/group_008,g008_p3_photo_24@04-05-2026_21-34-47.jpg,0,325,118,563,443,238,325,at_least_48,849,1024,face_scores/crops/data__luxty_escort__group_008__g008_p3_photo_24@04-05-2026_21-34-47__face_00__score_0.9227.jpg
619,0.9227384328842163,data/luxty_escort/group_004/g004_p2_photo_11@04-05-2026_21-34-47.jpg,data/luxty_escort/group_004,g004_p2_photo_11@04-05-2026_21-34-47.jpg,0,267,148,336,240,69,92,at_least_48,544,816,face_scores/crops/data__luxty_escort__group_004__g004_p2_photo_11@04-05-2026_21-34-47__face_00__score_0.9227.jpg
620,0.9227976202964783,data/akykla/elena2/383118.jpg,data/akykla/elena2,383118.jpg,0,144,49,304,293,160,244,at_least_48,800,534,face_scores/crops/data__akykla__elena2__383118__face_00__score_0.9228.jpg
621,0.9228490591049194,data/luxty_escort/group_117/g117_p2_photo_350@04-05-2026_21-39-57.jpg,data/luxty_escort/group_117,g117_p2_photo_350@04-05-2026_21-39-57.jpg,0,297,52,495,349,198,297,at_least_48,820,1280,face_scores/crops/data__luxty_escort__group_117__g117_p2_photo_350@04-05-2026_21-39-57__face_00__score_0.9228.jpg
622,0.9228744506835938,data/akykla/aleksa/3784.jpg,data/akykla/aleksa,3784.jpg,0,177,162,308,330,131,168,at_least_48,533,800,face_scores/crops/data__akykla__aleksa__3784__face_00__score_0.9229.jpg
623,0.9229320287704468,data/luxty_escort/group_078/g078_p3_photo_234@04-05-2026_21-38-31.jpg,data/luxty_escort/group_078,g078_p3_photo_234@04-05-2026_21-38-31.jpg,0,315,180,531,495,216,315,at_least_48,1000,1280,face_scores/crops/data__luxty_escort__group_078__g078_p3_photo_234@04-05-2026_21-38-31__face_00__score_0.9229.jpg
624,0.9229590892791748,data/luxty_escort/group_035/g035_p3_photo_105@04-05-2026_21-36-46.jpg,data/luxty_escort/group_035,g035_p3_photo_105@04-05-2026_21-36-46.jpg,0,484,122,677,401,193,279,at_least_48,1024,1280,face_scores/crops/data__luxty_escort__group_035__g035_p3_photo_105@04-05-2026_21-36-46__face_00__score_0.9230.jpg
625,0.9229875802993774,data/akykla/leona/817932.jpg,data/akykla/leona,817932.jpg,0,584,168,682,315,98,147,at_least_48,800,583,face_scores/crops/data__akykla__leona__817932__face_00__score_0.9230.jpg
626,0.9229893684387207,data/luxty_escort/group_072/g072_p1_photo_214@04-05-2026_21-38-31.jpg,data/luxty_escort/group_072,g072_p1_photo_214@04-05-2026_21-38-31.jpg,0,287,249,417,458,130,209,at_least_48,715,1125,face_scores/crops/data__luxty_escort__group_072__g072_p1_photo_214@04-05-2026_21-38-31__face_00__score_0.9230.jpg
627,0.9230003356933594,data/luxty_escort/group_134/g134_p2_photo_401@04-05-2026_21-41-06.jpg,data/luxty_escort/group_134,g134_p2_photo_401@04-05-2026_21-41-06.jpg,0,256,45,553,418,297,373,at_least_48,876,1280,face_scores/crops/data__luxty_escort__group_134__g134_p2_photo_401@04-05-2026_21-41-06__face_00__score_0.9230.jpg
628,0.9230189323425293,data/luxty_escort/group_003/g003_p1_photo_7@04-05-2026_21-34-47.jpg,data/luxty_escort/group_003,g003_p1_photo_7@04-05-2026_21-34-47.jpg,0,299,53,526,343,227,290,at_least_48,852,1280,face_scores/crops/data__luxty_escort__group_003__g003_p1_photo_7@04-05-2026_21-34-47__face_00__score_0.9230.jpg
629,0.9230556488037109,data/luxty_escort/group_184/g184_p2_photo_551@04-05-2026_21-42-16.jpg,data/luxty_escort/group_184,g184_p2_photo_551@04-05-2026_21-42-16.jpg,0,209,385,315,540,106,155,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_184__g184_p2_photo_551@04-05-2026_21-42-16__face_00__score_0.9231.jpg
630,0.923102855682373,data/luxty_escort/group_134/g134_p1_photo_400@04-05-2026_21-41-06.jpg,data/luxty_escort/group_134,g134_p1_photo_400@04-05-2026_21-41-06.jpg,0,176,375,310,552,134,177,at_least_48,846,1280,face_scores/crops/data__luxty_escort__group_134__g134_p1_photo_400@04-05-2026_21-41-06__face_00__score_0.9231.jpg
631,0.9231353402137756,data/inter-escort/73/tmjq1yx6ttvm2to70xjzww7v15kyyzzd.jpg,data/inter-escort/73,tmjq1yx6ttvm2to70xjzww7v15kyyzzd.jpg,0,454,325,770,731,316,406,at_least_48,1200,1600,face_scores/crops/data__inter-escort__73__tmjq1yx6ttvm2to70xjzww7v15kyyzzd__face_00__score_0.9231.jpg
632,0.923143208026886,data/luxty_escort/group_076/g076_p2_photo_227@04-05-2026_21-38-31.jpg,data/luxty_escort/group_076,g076_p2_photo_227@04-05-2026_21-38-31.jpg,0,250,42,441,292,191,250,at_least_48,676,1024,face_scores/crops/data__luxty_escort__group_076__g076_p2_photo_227@04-05-2026_21-38-31__face_00__score_0.9231.jpg
633,0.9231507182121277,data/inter-escort/33/tcs93523b8t4jimhcpdbhd7yqd2ku8oh.jpg,data/inter-escort/33,tcs93523b8t4jimhcpdbhd7yqd2ku8oh.jpg,0,381,224,519,436,138,212,at_least_48,1128,1600,face_scores/crops/data__inter-escort__33__tcs93523b8t4jimhcpdbhd7yqd2ku8oh__face_00__score_0.9232.jpg
634,0.9231743216514587,data/luxty_escort/group_210/g210_p1_photo_628@04-05-2026_21-43-11.jpg,data/luxty_escort/group_210,g210_p1_photo_628@04-05-2026_21-43-11.jpg,0,200,195,688,927,488,732,at_least_48,911,1280,face_scores/crops/data__luxty_escort__group_210__g210_p1_photo_628@04-05-2026_21-43-11__face_00__score_0.9232.jpg
635,0.9232205748558044,data/luxty_escort/group_079/g079_p3_photo_237@04-05-2026_21-38-31.jpg,data/luxty_escort/group_079,g079_p3_photo_237@04-05-2026_21-38-31.jpg,0,243,387,318,483,75,96,at_least_48,638,1204,face_scores/crops/data__luxty_escort__group_079__g079_p3_photo_237@04-05-2026_21-38-31__face_00__score_0.9232.jpg
636,0.9232680201530457,data/luxty_escort/group_127/g127_p2_photo_380@04-05-2026_21-39-58.jpg,data/luxty_escort/group_127,g127_p2_photo_380@04-05-2026_21-39-58.jpg,0,303,74,564,454,261,380,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_127__g127_p2_photo_380@04-05-2026_21-39-58__face_00__score_0.9233.jpg
637,0.9234681129455566,data/inter-escort/74/62ouu9ix4ry4u3he11uzc745lhc1a2nf.jpg,data/inter-escort/74,62ouu9ix4ry4u3he11uzc745lhc1a2nf.jpg,0,278,89,507,396,229,307,at_least_48,819,1024,face_scores/crops/data__inter-escort__74__62ouu9ix4ry4u3he11uzc745lhc1a2nf__face_00__score_0.9235.jpg
638,0.9235175848007202,data/akykla/nikol/604462.jpg,data/akykla/nikol,604462.jpg,0,222,71,314,198,92,127,at_least_48,534,800,face_scores/crops/data__akykla__nikol__604462__face_00__score_0.9235.jpg
639,0.9235316514968872,data/akykla/elena/331329.jpg,data/akykla/elena,331329.jpg,0,506,132,577,225,71,93,at_least_48,800,532,face_scores/crops/data__akykla__elena__331329__face_00__score_0.9235.jpg
640,0.9235744476318359,data/luxty_escort/groups_123_174/g174_p3_photo_522@04-05-2026_21-42-16.jpg,data/luxty_escort/groups_123_174,g174_p3_photo_522@04-05-2026_21-42-16.jpg,0,221,118,341,296,120,178,at_least_48,539,937,face_scores/crops/data__luxty_escort__groups_123_174__g174_p3_photo_522@04-05-2026_21-42-16__face_00__score_0.9236.jpg
641,0.9236058592796326,data/luxty_escort/groups_158_181/g158_p1_photo_472@04-05-2026_21-41-07.jpg,data/luxty_escort/groups_158_181,g158_p1_photo_472@04-05-2026_21-41-07.jpg,0,298,202,585,594,287,392,at_least_48,853,1280,face_scores/crops/data__luxty_escort__groups_158_181__g158_p1_photo_472@04-05-2026_21-41-07__face_00__score_0.9236.jpg
642,0.9236843585968018,data/luxty_escort/group_139/g139_p2_photo_416@04-05-2026_21-41-07.jpg,data/luxty_escort/group_139,g139_p2_photo_416@04-05-2026_21-41-07.jpg,0,462,38,924,685,462,647,at_least_48,960,1280,face_scores/crops/data__luxty_escort__group_139__g139_p2_photo_416@04-05-2026_21-41-07__face_00__score_0.9237.jpg
643,0.9236953854560852,data/luxty_escort/group_014/g014_p1_photo_40@04-05-2026_21-34-47.jpg,data/luxty_escort/group_014,g014_p1_photo_40@04-05-2026_21-34-47.jpg,0,147,103,521,591,374,488,at_least_48,645,969,face_scores/crops/data__luxty_escort__group_014__g014_p1_photo_40@04-05-2026_21-34-47__face_00__score_0.9237.jpg
644,0.9237537384033203,data/inter-escort/36/4wnrm4oweiroyw41msa7co7p1hv4ddvs.jpg,data/inter-escort/36,4wnrm4oweiroyw41msa7co7p1hv4ddvs.jpg,0,435,0,920,652,485,652,at_least_48,1242,1010,face_scores/crops/data__inter-escort__36__4wnrm4oweiroyw41msa7co7p1hv4ddvs__face_00__score_0.9238.jpg
